"Time (UTCG)","x (km)","y (km)","z (km)","Yaw (deg)","Pitch (deg)","Roll (deg)"
31 Mar 2016 16:24:39.000,1351.576607,-4658.909510,4130.154226,308.795,-6.299,-0.000
31 Mar 2016 16:24:40.000,1351.495103,-4658.886044,4130.191400,308.794,-6.299,-0.000
31 Mar 2016 16:24:41.000,1351.413600,-4658.862577,4130.228572,308.794,-6.299,-0.000
31 Mar 2016 16:24:42.000,1351.332096,-4658.839110,4130.265744,308.793,-6.299,-0.000
31 Mar 2016 16:24:43.000,1351.250593,-4658.815641,4130.302914,308.793,-6.299,0.000
31 Mar 2016 16:24:44.000,1351.169089,-4658.792171,4130.340084,308.792,-6.299,-0.000
31 Mar 2016 16:24:45.000,1351.087585,-4658.768701,4130.377252,308.792,-6.299,0.000
31 Mar 2016 16:24:46.000,1351.006082,-4658.745229,4130.414420,308.791,-6.299,0.000
31 Mar 2016 16:24:47.000,1350.924578,-4658.721757,4130.451587,308.790,-6.299,0.000
31 Mar 2016 16:24:48.000,1350.843074,-4658.698284,4130.488752,308.790,-6.299,-0.000
31 Mar 2016 16:24:49.000,1350.761571,-4658.674810,4130.525917,308.789,-6.299,0.000
31 Mar 2016 16:24:50.000,1350.680067,-4658.651335,4130.563080,308.789,-6.299,-0.000
31 Mar 2016 16:24:51.000,1350.598563,-4658.627859,4130.600243,308.788,-6.299,-0.000
31 Mar 2016 16:24:52.000,1350.517059,-4658.604382,4130.637404,308.788,-6.299,-0.000
31 Mar 2016 16:24:53.000,1350.435556,-4658.580904,4130.674565,308.787,-6.299,0.000
31 Mar 2016 16:24:54.000,1350.354052,-4658.557425,4130.711724,308.787,-6.299,0.000
31 Mar 2016 16:24:55.000,1350.272548,-4658.533945,4130.748883,308.786,-6.299,-0.000
31 Mar 2016 16:24:56.000,1350.191044,-4658.510465,4130.786040,308.786,-6.299,-0.000
31 Mar 2016 16:24:57.000,1350.109540,-4658.486983,4130.823197,308.785,-6.299,0.000
31 Mar 2016 16:24:58.000,1350.028036,-4658.463501,4130.860352,308.784,-6.299,-0.000
31 Mar 2016 16:24:59.000,1349.946532,-4658.440017,4130.897507,308.784,-6.299,0.000
31 Mar 2016 16:25:00.000,1349.865028,-4658.416533,4130.934660,308.783,-6.299,0.000
31 Mar 2016 16:25:01.000,1349.783524,-4658.393048,4130.971813,308.783,-6.299,-0.000
31 Mar 2016 16:25:02.000,1349.702020,-4658.369561,4131.008964,308.782,-6.299,0.000
31 Mar 2016 16:25:03.000,1349.620516,-4658.346074,4131.046115,308.782,-6.299,-0.000
31 Mar 2016 16:25:04.000,1349.539012,-4658.322586,4131.083264,308.781,-6.299,0.000
31 Mar 2016 16:25:05.000,1349.457508,-4658.299097,4131.120412,308.781,-6.299,0.000
31 Mar 2016 16:25:06.000,1349.376004,-4658.275608,4131.157560,308.780,-6.299,0.000
31 Mar 2016 16:25:07.000,1349.294500,-4658.252117,4131.194706,308.779,-6.299,0.000
31 Mar 2016 16:25:08.000,1349.212995,-4658.228625,4131.231852,308.779,-6.299,0.000
31 Mar 2016 16:25:09.000,1349.131491,-4658.205133,4131.268996,308.778,-6.299,-0.000
31 Mar 2016 16:25:10.000,1349.049987,-4658.181639,4131.306140,308.778,-6.299,-0.000
31 Mar 2016 16:25:11.000,1348.968483,-4658.158145,4131.343282,308.777,-6.299,0.000
31 Mar 2016 16:25:12.000,1348.886978,-4658.134649,4131.380423,308.777,-6.299,-0.000
31 Mar 2016 16:25:13.000,1348.805474,-4658.111153,4131.417564,308.776,-6.299,0.000
31 Mar 2016 16:25:14.000,1348.723970,-4658.087656,4131.454703,308.776,-6.299,-0.000
31 Mar 2016 16:25:15.000,1348.642465,-4658.064158,4131.491842,308.775,-6.299,-0.000
31 Mar 2016 16:25:16.000,1348.560961,-4658.040659,4131.528979,308.775,-6.299,-0.000
31 Mar 2016 16:25:17.000,1348.479457,-4658.017159,4131.566115,308.774,-6.299,0.000
31 Mar 2016 16:25:18.000,1348.397952,-4657.993658,4131.603251,308.773,-6.299,0.000
31 Mar 2016 16:25:19.000,1348.316448,-4657.970156,4131.640385,308.773,-6.299,-0.000
31 Mar 2016 16:25:20.000,1348.234943,-4657.946653,4131.677519,308.772,-6.299,0.000
31 Mar 2016 16:25:21.000,1348.153439,-4657.923150,4131.714651,308.772,-6.299,0.000
31 Mar 2016 16:25:22.000,1348.071934,-4657.899645,4131.751782,308.771,-6.299,-0.000
31 Mar 2016 16:25:23.000,1347.990430,-4657.876140,4131.788913,308.771,-6.299,0.000
31 Mar 2016 16:25:24.000,1347.908925,-4657.852633,4131.826042,308.770,-6.299,0.000
31 Mar 2016 16:25:25.000,1347.827420,-4657.829126,4131.863170,308.770,-6.299,-0.000
31 Mar 2016 16:25:26.000,1347.745916,-4657.805618,4131.900298,308.769,-6.299,0.000
31 Mar 2016 16:25:27.000,1347.664411,-4657.782109,4131.937424,308.768,-6.299,0.000
31 Mar 2016 16:25:28.000,1347.582906,-4657.758599,4131.974549,308.768,-6.299,0.000
31 Mar 2016 16:25:29.000,1347.501402,-4657.735088,4132.011674,308.767,-6.299,0.000
31 Mar 2016 16:25:30.000,1347.419897,-4657.711576,4132.048797,308.767,-6.299,0.000
31 Mar 2016 16:25:31.000,1347.338392,-4657.688063,4132.085919,308.766,-6.299,0.000
31 Mar 2016 16:25:32.000,1347.256887,-4657.664549,4132.123040,308.766,-6.299,0.000
31 Mar 2016 16:25:33.000,1347.175383,-4657.641034,4132.160161,308.765,-6.299,-0.000
31 Mar 2016 16:25:34.000,1347.093878,-4657.617519,4132.197280,308.765,-6.299,-0.000
31 Mar 2016 16:25:35.000,1347.012373,-4657.594002,4132.234398,308.764,-6.299,0.000
31 Mar 2016 16:25:36.000,1346.930868,-4657.570485,4132.271516,308.764,-6.299,-0.000
31 Mar 2016 16:25:37.000,1346.849363,-4657.546967,4132.308632,308.763,-6.299,0.000
31 Mar 2016 16:25:38.000,1346.767858,-4657.523447,4132.345747,308.762,-6.299,0.000
31 Mar 2016 16:25:39.000,1346.686353,-4657.499927,4132.382861,308.762,-6.299,-0.000
31 Mar 2016 16:25:40.000,1346.604848,-4657.476406,4132.419975,308.761,-6.299,-0.000
31 Mar 2016 16:25:41.000,1346.523343,-4657.452884,4132.457087,308.761,-6.299,0.000
31 Mar 2016 16:25:42.000,1346.441838,-4657.429361,4132.494198,308.760,-6.299,0.000
31 Mar 2016 16:25:43.000,1346.360333,-4657.405837,4132.531308,308.760,-6.299,-0.000
31 Mar 2016 16:25:44.000,1346.278828,-4657.382312,4132.568418,308.759,-6.299,0.000
31 Mar 2016 16:25:45.000,1346.197323,-4657.358787,4132.605526,308.759,-6.299,0.000
31 Mar 2016 16:25:46.000,1346.115818,-4657.335260,4132.642633,308.758,-6.299,-0.000
31 Mar 2016 16:25:47.000,1346.034313,-4657.311732,4132.679739,308.757,-6.299,-0.000
31 Mar 2016 16:25:48.000,1345.952808,-4657.288204,4132.716844,308.757,-6.299,0.000
31 Mar 2016 16:25:49.000,1345.871302,-4657.264675,4132.753949,308.756,-6.299,-0.000
31 Mar 2016 16:25:50.000,1345.789797,-4657.241144,4132.791052,308.756,-6.299,0.000
31 Mar 2016 16:25:51.000,1345.708292,-4657.217613,4132.828154,308.755,-6.299,-0.000
31 Mar 2016 16:25:52.000,1345.626787,-4657.194081,4132.865255,308.755,-6.299,0.000
31 Mar 2016 16:25:53.000,1345.545281,-4657.170548,4132.902355,308.754,-6.299,0.000
31 Mar 2016 16:25:54.000,1345.463776,-4657.147014,4132.939455,308.754,-6.299,0.000
31 Mar 2016 16:25:55.000,1345.382271,-4657.123479,4132.976553,308.753,-6.299,-0.000
31 Mar 2016 16:25:56.000,1345.300765,-4657.099943,4133.013650,308.753,-6.299,-0.000
31 Mar 2016 16:25:57.000,1345.219260,-4657.076406,4133.050746,308.752,-6.299,0.000
31 Mar 2016 16:25:58.000,1345.137755,-4657.052869,4133.087841,308.751,-6.299,0.000
31 Mar 2016 16:25:59.000,1345.056249,-4657.029330,4133.124935,308.751,-6.299,0.000
31 Mar 2016 16:26:00.000,1344.974744,-4657.005791,4133.162028,308.750,-6.299,0.000
31 Mar 2016 16:26:01.000,1344.893238,-4656.982250,4133.199120,308.750,-6.299,0.000
31 Mar 2016 16:26:02.000,1344.811733,-4656.958709,4133.236212,308.749,-6.299,-0.000
31 Mar 2016 16:26:03.000,1344.730227,-4656.935167,4133.273302,308.749,-6.299,-0.000
31 Mar 2016 16:26:04.000,1344.648722,-4656.911623,4133.310391,308.748,-6.299,0.000
31 Mar 2016 16:26:05.000,1344.567216,-4656.888079,4133.347479,308.748,-6.299,0.000
31 Mar 2016 16:26:06.000,1344.485710,-4656.864534,4133.384566,308.747,-6.299,0.000
31 Mar 2016 16:26:07.000,1344.404205,-4656.840988,4133.421652,308.746,-6.299,-0.000
31 Mar 2016 16:26:08.000,1344.322699,-4656.817441,4133.458737,308.746,-6.299,-0.000
31 Mar 2016 16:26:09.000,1344.241193,-4656.793894,4133.495821,308.745,-6.299,0.000
31 Mar 2016 16:26:10.000,1344.159688,-4656.770345,4133.532904,308.745,-6.299,-0.000
31 Mar 2016 16:26:11.000,1344.078182,-4656.746795,4133.569986,308.744,-6.299,-0.000
31 Mar 2016 16:26:12.000,1343.996676,-4656.723245,4133.607067,308.744,-6.299,-0.000
31 Mar 2016 16:26:13.000,1343.915171,-4656.699693,4133.644148,308.743,-6.299,-0.000
31 Mar 2016 16:26:14.000,1343.833665,-4656.676141,4133.681227,308.743,-6.299,-0.000
31 Mar 2016 16:26:15.000,1343.752159,-4656.652588,4133.718305,308.742,-6.299,0.000
31 Mar 2016 16:26:16.000,1343.670653,-4656.629033,4133.755382,308.741,-6.299,-0.000
31 Mar 2016 16:26:17.000,1343.589147,-4656.605478,4133.792458,308.741,-6.299,0.000
31 Mar 2016 16:26:18.000,1343.507641,-4656.581922,4133.829533,308.740,-6.299,0.000
31 Mar 2016 16:26:19.000,1343.426135,-4656.558365,4133.866607,308.740,-6.299,-0.000
31 Mar 2016 16:26:20.000,1343.344630,-4656.534807,4133.903680,308.739,-6.299,0.000
31 Mar 2016 16:26:21.000,1343.263124,-4656.511248,4133.940752,308.739,-6.299,-0.000
31 Mar 2016 16:26:22.000,1343.181618,-4656.487689,4133.977823,308.738,-6.299,12.639
31 Mar 2016 16:26:23.000,1343.100196,-4656.464008,4134.015000,309.580,-6.299,27.251
31 Mar 2016 16:26:24.000,1343.020548,-4656.437908,4134.054310,312.704,-6.299,27.251
31 Mar 2016 16:26:25.000,1342.943503,-4656.408555,4134.096416,315.829,-6.299,27.251
31 Mar 2016 16:26:26.000,1342.869286,-4656.376015,4134.141175,318.954,-6.299,27.251
31 Mar 2016 16:26:27.000,1342.798111,-4656.340363,4134.188433,322.079,-6.299,27.251
31 Mar 2016 16:26:28.000,1342.730182,-4656.301682,4134.238029,325.203,-6.299,27.251
31 Mar 2016 16:26:29.000,1342.665696,-4656.260065,4134.289797,328.328,-6.299,27.251
31 Mar 2016 16:26:30.000,1342.604839,-4656.215615,4134.343563,331.453,-6.299,27.251
31 Mar 2016 16:26:31.000,1342.547784,-4656.168441,4134.399147,334.578,-6.299,27.251
31 Mar 2016 16:26:32.000,1342.494695,-4656.118663,4134.456364,337.703,-6.299,27.251
31 Mar 2016 16:26:33.000,1342.445723,-4656.066404,4134.515025,340.828,-6.299,27.251
31 Mar 2016 16:26:34.000,1342.401009,-4656.011801,4134.574934,343.953,-6.299,27.251
31 Mar 2016 16:26:35.000,1342.360678,-4655.954991,4134.635895,347.078,-6.299,27.251
31 Mar 2016 16:26:36.000,1342.324844,-4655.896124,4134.697707,350.203,-6.299,27.251
31 Mar 2016 16:26:37.000,1342.293608,-4655.835351,4134.760165,353.328,-6.299,27.251
31 Mar 2016 16:26:38.000,1342.267056,-4655.772832,4134.823064,356.453,-6.299,27.251
31 Mar 2016 16:26:39.000,1342.245260,-4655.708730,4134.886198,359.578,-6.299,27.251
31 Mar 2016 16:26:40.000,1342.228278,-4655.643214,4134.949358,2.704,-6.299,27.251
31 Mar 2016 16:26:41.000,1342.216156,-4655.576457,4135.012338,5.829,-6.299,27.251
31 Mar 2016 16:26:42.000,1342.208923,-4655.508635,4135.074931,8.954,-6.299,27.251
31 Mar 2016 16:26:43.000,1342.206594,-4655.439928,4135.136930,12.080,-6.299,27.251
31 Mar 2016 16:26:44.000,1342.209169,-4655.370519,4135.198131,15.205,-6.299,27.251
31 Mar 2016 16:26:45.000,1342.216634,-4655.300592,4135.258333,18.330,-6.299,27.251
31 Mar 2016 16:26:46.000,1342.228962,-4655.230333,4135.317337,21.456,-6.299,27.251
31 Mar 2016 16:26:47.000,1342.246108,-4655.159929,4135.374948,24.581,-6.299,27.251
31 Mar 2016 16:26:48.000,1342.268015,-4655.089567,4135.430974,27.707,-6.299,27.251
31 Mar 2016 16:26:49.000,1342.294613,-4655.019434,4135.485230,30.832,-6.299,27.251
31 Mar 2016 16:26:50.000,1342.325815,-4654.949718,4135.537534,33.958,-6.299,27.251
31 Mar 2016 16:26:51.000,1342.361522,-4654.880603,4135.587711,37.084,-6.299,27.251
31 Mar 2016 16:26:52.000,1342.401621,-4654.812273,4135.635592,40.209,-6.299,27.251
31 Mar 2016 16:26:53.000,1342.445988,-4654.744909,4135.681015,43.335,-6.299,27.251
31 Mar 2016 16:26:54.000,1342.494484,-4654.678689,4135.723826,46.461,-6.299,27.251
31 Mar 2016 16:26:55.000,1342.546957,-4654.613790,4135.763876,49.586,-6.299,27.251
31 Mar 2016 16:26:56.000,1342.603246,-4654.550380,4135.801028,52.712,-6.299,27.251
31 Mar 2016 16:26:57.000,1342.663177,-4654.488628,4135.835151,55.838,-6.299,27.251
31 Mar 2016 16:26:58.000,1342.726565,-4654.428694,4135.866124,58.964,-6.299,27.251
31 Mar 2016 16:26:59.000,1342.793215,-4654.370736,4135.893835,62.090,-6.299,27.251
31 Mar 2016 16:27:00.000,1342.862923,-4654.314903,4135.918182,65.215,-6.299,27.251
31 Mar 2016 16:27:01.000,1342.935475,-4654.261339,4135.939074,68.341,-6.299,27.251
31 Mar 2016 16:27:02.000,1343.010648,-4654.210182,4135.956427,71.467,-6.299,27.251
31 Mar 2016 16:27:03.000,1343.088214,-4654.161561,4135.970171,74.593,-6.299,27.251
31 Mar 2016 16:27:04.000,1343.167934,-4654.115600,4135.980246,77.719,-6.299,27.251
31 Mar 2016 16:27:05.000,1343.249565,-4654.072413,4135.986601,80.845,-6.299,27.251
31 Mar 2016 16:27:06.000,1343.332859,-4654.032107,4135.989198,83.971,-6.299,27.251
31 Mar 2016 16:27:07.000,1343.417560,-4653.994779,4135.988010,87.097,-6.299,27.251
31 Mar 2016 16:27:08.000,1343.503411,-4653.960518,4135.983020,90.222,-6.299,27.251
31 Mar 2016 16:27:09.000,1343.590150,-4653.929404,4135.974224,93.348,-6.299,27.251
31 Mar 2016 16:27:10.000,1343.677513,-4653.901508,4135.961629,96.474,-6.299,27.251
31 Mar 2016 16:27:11.000,1343.765233,-4653.876891,4135.945251,99.600,-6.299,27.251
31 Mar 2016 16:27:12.000,1343.853043,-4653.855604,4135.925120,102.726,-6.299,27.251
31 Mar 2016 16:27:13.000,1343.940655,-4653.837697,4135.901287,105.851,-6.207,23.834
31 Mar 2016 16:27:14.000,1344.025355,-4653.824204,4135.875243,108.881,-5.298,21.913
31 Mar 2016 16:27:15.000,1344.105212,-4653.815352,4135.848325,111.749,-4.439,19.982
31 Mar 2016 16:27:16.000,1344.180055,-4653.810502,4135.820967,114.455,-3.629,18.059
31 Mar 2016 16:27:17.000,1344.249785,-4653.809040,4135.793571,116.996,-2.869,16.160
31 Mar 2016 16:27:18.000,1344.314362,-4653.810382,4135.766508,119.373,-2.159,14.302
31 Mar 2016 16:27:19.000,1344.373796,-4653.813975,4135.740113,121.584,-1.499,12.502
31 Mar 2016 16:27:20.000,1344.428135,-4653.819303,4135.714687,123.629,-0.888,10.777
31 Mar 2016 16:27:21.000,1344.477457,-4653.825889,4135.690498,125.509,-0.327,9.142
31 Mar 2016 16:27:22.000,1344.522923,-4653.833468,4135.667204,127.263,0.000,9.086
31 Mar 2016 16:27:23.000,1344.567532,-4653.842129,4135.643117,129.010,-0.000,9.086
31 Mar 2016 16:27:24.000,1344.611413,-4653.851827,4135.618106,130.757,-0.000,9.086
31 Mar 2016 16:27:25.000,1344.654526,-4653.862552,4135.592194,132.504,0.000,9.086
31 Mar 2016 16:27:26.000,1344.696830,-4653.874295,4135.565405,134.251,-0.000,9.086
31 Mar 2016 16:27:27.000,1344.738286,-4653.887044,4135.537764,135.998,0.000,9.086
31 Mar 2016 16:27:28.000,1344.778855,-4653.900788,4135.509297,137.745,0.000,9.086
31 Mar 2016 16:27:29.000,1344.818501,-4653.915514,4135.480030,139.492,-0.000,9.086
31 Mar 2016 16:27:30.000,1344.857185,-4653.931209,4135.449990,141.240,-0.000,9.086
31 Mar 2016 16:27:31.000,1344.894872,-4653.947857,4135.419205,142.987,-0.000,9.086
31 Mar 2016 16:27:32.000,1344.931527,-4653.965443,4135.387705,144.734,0.000,9.086
31 Mar 2016 16:27:33.000,1344.967116,-4653.983952,4135.355517,146.481,0.000,9.086
31 Mar 2016 16:27:34.000,1345.001606,-4654.003365,4135.322672,148.228,-0.000,9.086
31 Mar 2016 16:27:35.000,1345.034964,-4654.023664,4135.289201,149.974,0.000,9.086
31 Mar 2016 16:27:36.000,1345.067160,-4654.044832,4135.255135,151.721,-0.000,9.086
31 Mar 2016 16:27:37.000,1345.098164,-4654.066848,4135.220505,153.468,-0.000,9.086
31 Mar 2016 16:27:38.000,1345.127947,-4654.089691,4135.185344,155.215,0.000,9.086
31 Mar 2016 16:27:39.000,1345.156482,-4654.113341,4135.149683,156.962,-0.000,9.086
31 Mar 2016 16:27:40.000,1345.183741,-4654.137775,4135.113557,158.709,-0.000,9.086
31 Mar 2016 16:27:41.000,1345.209699,-4654.162971,4135.076999,160.456,-0.000,9.086
31 Mar 2016 16:27:42.000,1345.234333,-4654.188906,4135.040043,162.203,0.000,9.086
31 Mar 2016 16:27:43.000,1345.257620,-4654.215554,4135.002723,163.950,0.000,9.086
31 Mar 2016 16:27:44.000,1345.279537,-4654.242892,4134.965074,165.697,0.000,9.086
31 Mar 2016 16:27:45.000,1345.300065,-4654.270894,4134.927131,167.444,0.000,9.086
31 Mar 2016 16:27:46.000,1345.319184,-4654.299535,4134.888929,169.191,0.000,9.086
31 Mar 2016 16:27:47.000,1345.336876,-4654.328786,4134.850504,170.937,-0.000,9.086
31 Mar 2016 16:27:48.000,1345.353126,-4654.358622,4134.811891,172.684,-0.000,9.086
31 Mar 2016 16:27:49.000,1345.367918,-4654.389014,4134.773126,174.431,-0.000,9.086
31 Mar 2016 16:27:50.000,1345.381238,-4654.419935,4134.734246,176.178,0.000,9.086
31 Mar 2016 16:27:51.000,1345.393074,-4654.451355,4134.695286,177.925,-0.000,9.086
31 Mar 2016 16:27:52.000,1345.403415,-4654.483246,4134.656283,179.671,-0.000,9.086
31 Mar 2016 16:27:53.000,1345.412251,-4654.515577,4134.617273,181.418,-0.000,9.086
31 Mar 2016 16:27:54.000,1345.419574,-4654.548319,4134.578291,183.165,0.000,9.086
31 Mar 2016 16:27:55.000,1345.425378,-4654.581441,4134.539376,184.912,0.000,9.086
31 Mar 2016 16:27:56.000,1345.429656,-4654.614912,4134.500561,186.659,-0.000,9.086
31 Mar 2016 16:27:57.000,1345.432406,-4654.648702,4134.461885,188.405,-0.000,9.086
31 Mar 2016 16:27:58.000,1345.433624,-4654.682778,4134.423382,190.152,-0.000,9.086
31 Mar 2016 16:27:59.000,1345.433309,-4654.717110,4134.385088,191.899,-0.000,9.086
31 Mar 2016 16:28:00.000,1345.431461,-4654.751666,4134.347039,193.645,0.000,9.086
31 Mar 2016 16:28:01.000,1345.428083,-4654.786412,4134.309271,195.392,-0.000,9.086
31 Mar 2016 16:28:02.000,1345.423177,-4654.821317,4134.271818,197.139,-0.000,9.086
31 Mar 2016 16:28:03.000,1345.416748,-4654.856349,4134.234715,198.885,0.000,9.086
31 Mar 2016 16:28:04.000,1345.408802,-4654.891475,4134.197997,200.632,-0.000,9.086
31 Mar 2016 16:28:05.000,1345.399346,-4654.926662,4134.161697,202.379,0.000,9.086
31 Mar 2016 16:28:06.000,1345.388390,-4654.961878,4134.125851,204.125,-0.000,9.086
31 Mar 2016 16:28:07.000,1345.375942,-4654.997089,4134.090490,205.872,-0.000,9.086
31 Mar 2016 16:28:08.000,1345.362016,-4655.032264,4134.055648,207.618,-0.000,9.086
31 Mar 2016 16:28:09.000,1345.346623,-4655.067369,4134.021356,209.365,-0.000,9.086
31 Mar 2016 16:28:10.000,1345.329779,-4655.102372,4133.987648,211.112,0.000,9.086
31 Mar 2016 16:28:11.000,1345.311498,-4655.137240,4133.954555,212.858,0.000,9.086
31 Mar 2016 16:28:12.000,1345.291798,-4655.171941,4133.922106,214.605,-0.000,9.086
31 Mar 2016 16:28:13.000,1345.270696,-4655.206443,4133.890332,216.351,-0.000,9.086
31 Mar 2016 16:28:14.000,1345.248214,-4655.240713,4133.859264,218.098,0.000,9.086
31 Mar 2016 16:28:15.000,1345.224371,-4655.274720,4133.828929,219.844,-0.000,9.086
31 Mar 2016 16:28:16.000,1345.199190,-4655.308432,4133.799355,221.591,0.000,9.086
31 Mar 2016 16:28:17.000,1345.172694,-4655.341818,4133.770571,223.337,-0.000,9.086
31 Mar 2016 16:28:18.000,1345.144907,-4655.374847,4133.742603,225.084,0.000,9.086
31 Mar 2016 16:28:19.000,1345.115856,-4655.407488,4133.715478,226.830,0.000,9.086
31 Mar 2016 16:28:20.000,1345.085568,-4655.439710,4133.689219,228.577,0.000,9.086
31 Mar 2016 16:28:21.000,1345.054071,-4655.471484,4133.663852,230.323,-0.000,9.086
31 Mar 2016 16:28:22.000,1345.021393,-4655.502780,4133.639400,232.070,-0.000,9.086
31 Mar 2016 16:28:23.000,1344.987566,-4655.533570,4133.615887,233.816,0.000,9.086
31 Mar 2016 16:28:24.000,1344.952620,-4655.563824,4133.593333,235.563,0.000,9.086
31 Mar 2016 16:28:25.000,1344.916589,-4655.593515,4133.571760,237.309,0.000,9.086
31 Mar 2016 16:28:26.000,1344.879506,-4655.622614,4133.551188,239.056,0.000,9.086
31 Mar 2016 16:28:27.000,1344.841404,-4655.651095,4133.531635,240.802,0.000,9.086
31 Mar 2016 16:28:28.000,1344.802321,-4655.678931,4133.513121,242.548,-0.000,9.086
31 Mar 2016 16:28:29.000,1344.762291,-4655.706097,4133.495662,244.295,0.000,9.086
31 Mar 2016 16:28:30.000,1344.721353,-4655.732567,4133.479275,246.041,-0.000,9.086
31 Mar 2016 16:28:31.000,1344.679543,-4655.758317,4133.463974,247.788,-0.000,9.086
31 Mar 2016 16:28:32.000,1344.636902,-4655.783322,4133.449775,249.534,0.000,9.086
31 Mar 2016 16:28:33.000,1344.593469,-4655.807560,4133.436690,251.280,0.000,9.086
31 Mar 2016 16:28:34.000,1344.549283,-4655.831007,4133.424731,253.027,-0.000,9.086
31 Mar 2016 16:28:35.000,1344.504387,-4655.853643,4133.413909,254.773,0.000,9.086
31 Mar 2016 16:28:36.000,1344.458821,-4655.875446,4133.404235,256.520,-0.000,9.086
31 Mar 2016 16:28:37.000,1344.412629,-4655.896395,4133.395718,258.266,0.000,9.086
31 Mar 2016 16:28:38.000,1344.365853,-4655.916472,4133.388365,260.012,-0.000,9.086
31 Mar 2016 16:28:39.000,1344.318536,-4655.935658,4133.382183,261.759,0.000,9.086
31 Mar 2016 16:28:40.000,1344.270723,-4655.953934,4133.377179,263.505,0.000,9.086
31 Mar 2016 16:28:41.000,1344.222458,-4655.971284,4133.373356,265.251,0.000,9.086
31 Mar 2016 16:28:42.000,1344.173786,-4655.987692,4133.370718,266.998,0.000,9.086
31 Mar 2016 16:28:43.000,1344.124752,-4656.003143,4133.369268,268.744,-0.000,9.086
31 Mar 2016 16:28:44.000,1344.075401,-4656.017622,4133.369007,270.491,0.000,9.086
31 Mar 2016 16:28:45.000,1344.025780,-4656.031115,4133.369935,272.237,-0.000,9.086
31 Mar 2016 16:28:46.000,1343.975935,-4656.043610,4133.372052,273.983,-0.000,9.086
31 Mar 2016 16:28:47.000,1343.925912,-4656.055096,4133.375355,275.730,-0.000,9.086
31 Mar 2016 16:28:48.000,1343.875757,-4656.065562,4133.379841,277.476,-0.000,9.086
31 Mar 2016 16:28:49.000,1343.825517,-4656.074998,4133.385507,279.222,0.000,9.086
31 Mar 2016 16:28:50.000,1343.775240,-4656.083395,4133.392346,280.969,0.000,9.086
31 Mar 2016 16:28:51.000,1343.724970,-4656.090746,4133.400353,282.715,-0.000,9.086
31 Mar 2016 16:28:52.000,1343.674756,-4656.097043,4133.409521,284.462,0.000,9.086
31 Mar 2016 16:28:53.000,1343.624644,-4656.102281,4133.419840,286.208,0.000,9.086
31 Mar 2016 16:28:54.000,1343.574680,-4656.106456,4133.431301,287.954,-0.000,9.086
31 Mar 2016 16:28:55.000,1343.524911,-4656.109562,4133.443893,289.701,-0.000,9.086
31 Mar 2016 16:28:56.000,1343.475383,-4656.111598,4133.457605,291.447,-0.000,9.086
31 Mar 2016 16:28:57.000,1343.426142,-4656.112560,4133.472424,293.194,0.000,9.086
31 Mar 2016 16:28:58.000,1343.377235,-4656.112450,4133.488336,294.940,-0.000,9.086
31 Mar 2016 16:28:59.000,1343.328705,-4656.111266,4133.505326,296.686,0.000,9.086
31 Mar 2016 16:29:00.000,1343.280600,-4656.109009,4133.523379,298.433,0.000,9.086
31 Mar 2016 16:29:01.000,1343.232962,-4656.105682,4133.542478,300.179,0.000,9.086
31 Mar 2016 16:29:02.000,1343.185837,-4656.101289,4133.562605,301.926,0.000,9.086
31 Mar 2016 16:29:03.000,1343.139268,-4656.095831,4133.583741,303.672,-0.000,9.086
31 Mar 2016 16:29:04.000,1343.093299,-4656.089316,4133.605867,305.418,0.000,9.086
31 Mar 2016 16:29:05.000,1343.047972,-4656.081749,4133.628962,307.165,-0.000,9.086
31 Mar 2016 16:29:06.000,1343.003330,-4656.073137,4133.653004,308.911,0.000,9.086
31 Mar 2016 16:29:07.000,1342.959413,-4656.063489,4133.677972,310.658,-0.000,9.086
31 Mar 2016 16:29:08.000,1342.916263,-4656.052812,4133.703842,312.404,0.000,9.086
31 Mar 2016 16:29:09.000,1342.873920,-4656.041117,4133.730591,314.151,0.000,9.086
31 Mar 2016 16:29:10.000,1342.832423,-4656.028415,4133.758192,315.897,-0.000,9.086
31 Mar 2016 16:29:11.000,1342.791811,-4656.014717,4133.786621,317.644,-0.000,9.086
31 Mar 2016 16:29:12.000,1342.752121,-4656.000037,4133.815851,319.390,-0.000,9.086
31 Mar 2016 16:29:13.000,1342.713391,-4655.984388,4133.845855,321.137,-0.000,9.086
31 Mar 2016 16:29:14.000,1342.675656,-4655.967785,4133.876605,322.883,-0.000,9.086
31 Mar 2016 16:29:15.000,1342.638951,-4655.950242,4133.908073,324.630,-0.000,9.086
31 Mar 2016 16:29:16.000,1342.603311,-4655.931777,4133.940229,326.376,0.000,9.086
31 Mar 2016 16:29:17.000,1342.568769,-4655.912406,4133.973043,328.123,-0.000,9.086
31 Mar 2016 16:29:18.000,1342.535356,-4655.892148,4134.006485,329.870,0.000,9.086
31 Mar 2016 16:29:19.000,1342.503105,-4655.871021,4134.040524,331.616,-0.000,9.086
31 Mar 2016 16:29:20.000,1342.472044,-4655.849045,4134.075129,333.363,0.000,9.086
31 Mar 2016 16:29:21.000,1342.442202,-4655.826240,4134.110266,335.109,0.000,9.086
31 Mar 2016 16:29:22.000,1342.413608,-4655.802628,4134.145903,336.856,0.000,9.086
